Ticker,R2,MAPE
ICICIBANK.NS,-0.7165011153831893,7.7530565767895565
BHARTIARTL.NS,-2.5316865462431393,19.088737899309248
SBIN.NS,0.46726534654208507,6.358387704771433
LT.NS,-0.5336091613922289,7.65050922173649
SUNPHARMA.NS,-8.685716103319457,14.058063105100068
TITAN.NS,0.16581318414539326,5.839745430459136
M&M.NS,-1.4915220445293613,15.378461678496672
